id	tiêu đề	mô tả	liên kết	tình trạng	giá	giá ưu đãi	ngày giá ưu đãi có hiệu lực	còn hàng	liên kết hình ảnh	nhãn hiệu	loại sản phẩm	custom_label_0	custom_label_1	custom_label_2	custom_label_3
1583	Đàn Piano điện Yamaha Clavinova CSP-150B	Đàn Piano điện Yamaha Clavinova CSP-150B, Nhạc cụ Tiến Đạt	http://localhost:50857/digital-clavinova-csp/dan-piano-dien-yamaha-clavinova-csp-150b.html	mới	62590000 VND	58900000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Dan-Piano-dien-Yamaha-Clavinova-CSP-15.jpg	Yamaha	Đàn Piano > Đàn Piano Yamaha > Đàn Piano Yamaha điện > Digital Clavinova CSP	Đàn Piano - Đàn Piano Yamaha - Đàn Piano Yamaha điện - Digital Clavinova CSP	0	Digital Clavinova CSP	Không Ưu Tiên
1582	Đàn Guitar Acoustic Yamaha APX600	Đàn Guitar Acoustic Yamaha APX600, Nhạc cụ Tiến Đạt	http://localhost:50857/acoustic-guitar/dan-guitar-acoustic-yamaha-apx600.html	mới	7690000 VND	7150000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Dan-Guitar-Acoustic-Yamaha-APX600.jpg	Yamaha	Đàn Guitar > Đàn Guitar Yamaha > Acoustic Guitar	Đàn Guitar - Đàn Guitar Yamaha - Acoustic Guitar	0	Acoustic Guitar	Không Ưu Tiên
1580	Đàn Ukulele Chard U-21B	Đàn Ukulele Chard U-21B, Nhạc cụ Tiến Đạt	http://localhost:50857/ukulele-chard-1/dan-ukulele-chard-u-21b.html	mới	780000 VND	780000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Dan-Ukulele-Chard-U-21B.jpg	Chard	Đàn UKulele > Ukulele Soprano	Đàn UKulele - Ukulele Soprano	0	Ukulele Chard	Không Ưu Tiên
1578	Trống điện tử yamaha DTX432K	Trống điện tử yamaha DTX432K, Nhạc cụ Tiến Đạt	http://localhost:50857/trong-amplifier/trong-dien-tu-yamaha-dtx432k.html	mới	15490000 VND	15490000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Trong-dien-tu-yamaha-DTX432K.jpg	Yamaha	Trống - Amplifier > Trống Điện Tử > Trống điện tử Yamaha	Trống - Amplifier - Trống Điện Tử - Trống điện tử Yamaha	0	0	Không Ưu Tiên
1577	Ampli Roland KC880	Ampli Roland KC880, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-roland/ampli-roland-kc880.html	mới	29080000 VND	27626000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Amply-Roland-KC880.jpg	Roland	Trống - Amplifier > AMPLIFIER > Amplifier Roland	Trống - Amplifier - AMPLIFIER - Amplifier Roland	0	Amplifier Roland	Không Ưu Tiên
1576	Ampli Roland KC600	Ampli Roland KC600, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-roland/ampli-roland-kc600.html	mới	19950000 VND	18952500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Amply-Roland-KC600.jpg	Roland	Trống - Amplifier > AMPLIFIER > Amplifier Roland	Trống - Amplifier - AMPLIFIER - Amplifier Roland	0	Amplifier Roland	Không Ưu Tiên
1575	Đàn guitar Acoustic TAYLOR Academy A12E	Đàn guitar Acoustic TAYLOR Academy A12E, Nhạc cụ Tiến Đạt	http://localhost:50857/acoustic-guitar-taylor/dan-guitar-acoustic-taylor-academy-a12e.html	mới	19100000 VND	17790000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Dan-guitar-Acoustic-TAYLOR-Academy-A12E.jpg	Taylor	Đàn Guitar > Đàn Guitar TAYLOR > Acoustic Guitar	Đàn Guitar - Đàn Guitar TAYLOR - Acoustic Guitar	0	Acoustic Guitar	Không Ưu Tiên
1574	Đàn guitar Acoustic TAYLOR Academy A10	Đàn guitar Acoustic TAYLOR Academy A10, Nhạc cụ Tiến Đạt	http://localhost:50857/acoustic-guitar-taylor/dan-guitar-acoustic-taylor-academy-a10.html	mới	15490000 VND	13900000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Dan-guitar-Acoustic-TAYLOR-Academy-A10.jpg	Taylor	Đàn Guitar > Đàn Guitar TAYLOR > Acoustic Guitar	Đàn Guitar - Đàn Guitar TAYLOR - Acoustic Guitar	0	Acoustic Guitar	Không Ưu Tiên
1573	Đàn guitar Acoustic TAYLOR ACADEMY A12	Đàn guitar Acoustic TAYLOR ACADEMY A12, Nhạc cụ Tiến Đạt	http://localhost:50857/acoustic-guitar-taylor/dan-guitar-acoustic-taylor-academy-a12.html	mới	15490000 VND	13900000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Dan-guitar-TAYLOR-ACADEMY-12.jpg	Taylor	Đàn Guitar > Đàn Guitar TAYLOR > Acoustic Guitar	Đàn Guitar - Đàn Guitar TAYLOR - Acoustic Guitar	0	Acoustic Guitar	Không Ưu Tiên
1572	Đàn guitar Acoustic TAYLOR Academy A10E	Đàn guitar Acoustic TAYLOR Academy A10E, Nhạc cụ Tiến Đạt	http://localhost:50857/acoustic-guitar-taylor/dan-guitar-acoustic-taylor-academy-a10e.html	mới	19100000 VND	18145000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Dan-guitar-TAYLOR-Academy-A10E.jpg	Taylor	Đàn Guitar > Đàn Guitar TAYLOR > Acoustic Guitar	Đàn Guitar - Đàn Guitar TAYLOR - Acoustic Guitar	0	Acoustic Guitar	Không Ưu Tiên
1571	Dây Đàn GuitarAcoustic D'Addario EJ11	Dây Đàn GuitarAcoustic D'Addario EJ11, Nhạc cụ Tiến Đạt	http://localhost:50857/acoustic-guitar-strings/day-dan-guitaracoustic-d-addario-ej11.html	mới	150000 VND	150000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Day-Dan-GuitarAcoustic-D-Addario-EJ11.jpg	D Addario	Phụ kiện > Phụ kiện Guitar > Dây đàn - Strings > Acoustic Guitar Strings	Phụ kiện - Phụ kiện Guitar - Dây đàn - Strings - Acoustic Guitar Strings	0	Acoustic Guitar Strings	Không Ưu Tiên
1570	Jack kết nối nhạc cụ không dây Wireless System WL-20/WL-20L	Jack kết nối nhạc cụ không dây Wireless System WL-20/WL-20L, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien/jack-ket-noi-nhac-cu-khong-day-wireless-system-wl-20-wl-20l.html	mới	5470000 VND	5196500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Jack-ket-noi-nhac-cu-khong-day-Wireless-System-WL-20-WL-20L.jpg		Phụ kiện > Phụ kiện Guitar > EQ Guitar - Pickup	Phụ kiện - Phụ kiện Guitar - EQ Guitar - Pickup	0	0	Không Ưu Tiên
1569	Ampli Roland KC400	Ampli Roland KC400, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-roland/ampli-roland-kc400.html	mới	17600000 VND	16720000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Amply-Roland-KC400.jpg	Roland	Trống - Amplifier > AMPLIFIER > Amplifier Roland	Trống - Amplifier - AMPLIFIER - Amplifier Roland	0	Amplifier Roland	Không Ưu Tiên
1568	Ampli Roland KC220	Ampli Roland KC220, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-roland/ampli-roland-kc220.html	mới	13690000 VND	13005500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Amply-Roland-KC220.jpg	Roland	Trống - Amplifier > AMPLIFIER > Amplifier Roland	Trống - Amplifier - AMPLIFIER - Amplifier Roland	0	Amplifier Roland	Không Ưu Tiên
1561	Trống điện tử Roland TD-17KV	Trống điện tử Roland TD-17KV, Nhạc cụ Tiến Đạt	http://localhost:50857/trong-dien-tu-roland/trong-dien-tu-roland-td-17kv.html	mới	34530000 VND	32803500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/trong-dien-tu-roland-td-17kv_8733.jpg	Roland	Trống - Amplifier > Trống Điện Tử > Trống điện tử ROLAND	Trống - Amplifier - Trống Điện Tử - Trống điện tử ROLAND	0	Trống điện tử ROLAND	Không Ưu Tiên
1559	Đàn Organ điện tử Casio CT-X800	Đàn Organ điện tử Casio CT-X800, Nhạc cụ Tiến Đạt	http://localhost:50857/standard-keyboard-ctx/dan-organ-dien-tu-casio-ct-x800.html	mới	6000000 VND	5450000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-organ-dien-tu-casio-ct-x800_8143.jpg	Casio	Đàn Organ > Đàn Organ Casio > Standard KeyBoard(CTX)	Đàn Organ - Đàn Organ Casio - Standard KeyBoard(CTX)	0	Standard KeyBoard(CTX)	Ưu Tiên Số 1
1558	Trống điện tử Yamaha DTX452	Trống điện tử Yamaha DTX452, Nhạc cụ Tiến Đạt	http://localhost:50857/trong-dien-tu-yamaha/trong-dien-tu-yamaha-dtx452.html	mới	18490000 VND	18490000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Trong-dien-tu-Yamaha-DTX452.jpg	Yamaha	Trống - Amplifier > Trống Điện Tử > Trống điện tử Yamaha	Trống - Amplifier - Trống Điện Tử - Trống điện tử Yamaha	0	Trống điện tử Yamaha	Không Ưu Tiên
1554	Đàn Piano Điện Roland FP-10	Đàn Piano Điện Roland FP-10, Nhạc cụ Tiến Đạt	http://localhost:50857/rp-series/dan-piano-dien-roland-fp-10.html	mới	18640000 VND	15500000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-piano-dien-roland-fp-10_8471.jpg	Roland	Đàn Piano > Đàn Piano Roland > RP Series	Đàn Piano - Đàn Piano Roland - RP Series	0	RP Series	Không Ưu Tiên
1552	Ampli Roland Mobile AC	Ampli Roland Mobile AC, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-roland/ampli-roland-mobile-ac.html	mới	5550000 VND	5272500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Amply-Roland-Mobile-AC.jpg	Roland	Trống - Amplifier > AMPLIFIER > Amplifier Roland	Trống - Amplifier - AMPLIFIER - Amplifier Roland	0	Amplifier Roland	Không Ưu Tiên
1551	Đàn Guitar Classic GC-14HL	Đàn Guitar Classic GC-14HL, Nhạc cụ Tiến Đạt	http://localhost:50857/classical-guitar1/dan-guitar-classic-gc-14hl.html	mới	1280000 VND	1280000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-guitar-classic-gc-14hl_7533.jpg		Đàn Guitar > Đàn Guitar Việt Nam > Classical Guitar	Đàn Guitar - Đàn Guitar Việt Nam - Classical Guitar	0	Classical Guitar	Không Ưu Tiên
1550	Giáo trình dạy Piano Methode Rose	Giáo trình dạy Piano Methode Rose, Nhạc cụ Tiến Đạt	http://localhost:50857/sach-hoc-nhac/giao-trinh-day-piano-methode-rose-do.html	mới	80000 VND	80000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Giao-trinh-day-Piano-Methode-Rose.jpg		Phụ kiện > Phụ kiện Piano  > Sách học nhạc	Phụ kiện - Phụ kiện Piano  - Sách học nhạc	0	Sách học nhạc	Không Ưu Tiên
1549	Trống điện tử Roland TD-1DMK	Trống điện tử Roland TD-1DMK, Nhạc cụ Tiến Đạt	http://localhost:50857/trong-dien-tu-roland/trong-dien-tu-roland-td-1dmk.html	mới	21680000 VND	18900000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/trong-dien-tu-roland-td-1dmk_3248.jpg	Roland	Trống - Amplifier > Trống Điện Tử > Trống điện tử ROLAND	Trống - Amplifier - Trống Điện Tử - Trống điện tử ROLAND	0	Trống điện tử ROLAND	Ưu Tiên Số 1
1548	Đàn guitar bass điện Yamaha TRBX174	Đàn guitar bass điện Yamaha TRBX174, Nhạc cụ Tiến Đạt	http://localhost:50857/guitar-bass/dan-guitar-bass-dien-yamaha-trbx174.html	mới	5190000 VND	4900000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Dan-guitar-bass-dien-Yamaha-TRBX174.jpg	Yamaha	Đàn Guitar > Đàn Guitar Yamaha > Electric Guitar > Guitar Bass	Đàn Guitar - Đàn Guitar Yamaha - Electric Guitar - Guitar Bass	0	Guitar Bass	Không Ưu Tiên
1547	Máy lên dây đàn guitar Yamaha YT100	Máy lên dây đàn guitar Yamaha YT100, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien/may-len-day-dan-guitar-yamaha-yt100.html	mới	250000 VND	250000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/May-len-day-dan-guitar-Yamaha-YT100.jpg	Yamaha	Phụ kiện > Phụ kiện Guitar > Máy lên dây - Máy đếm nhịp	Phụ kiện - Phụ kiện Guitar - Máy lên dây - Máy đếm nhịp	0	0	Không Ưu Tiên
1546	Máy lên dây Guitar and Bass Seiko SAT10	Máy lên dây Guitar and Bass Seiko SAT10, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien/may-len-day-guitar-and-bass-seiko-sat10.html	mới	600000 VND	600000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/May-len-day-Guitar-and-Bass-Seiko-SAT10.jpg		Phụ kiện > Phụ kiện Guitar > Máy lên dây - Máy đếm nhịp	Phụ kiện - Phụ kiện Guitar - Máy lên dây - Máy đếm nhịp	0	0	Không Ưu Tiên
1545	Máy lên dây Seiko SAT50(Chromatic tuner)	Máy lên dây Seiko SAT50(Chromatic tuner), Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien/may-len-day-seiko-sat50-chromatic-tuner.html	mới	600000 VND	600000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/May-len-day-Seiko-SAT50-Chromatic-tuner.jpg		Phụ kiện > Phụ kiện Guitar > Máy lên dây - Máy đếm nhịp	Phụ kiện - Phụ kiện Guitar - Máy lên dây - Máy đếm nhịp	0	0	Không Ưu Tiên
1543	Sáo Recorder SD-8	Sáo Recorder SD-8, Nhạc cụ Tiến Đạt	http://localhost:50857/sao-tieu-yamaha/sao-recorder-sd-8.html	mới	50000 VND	50000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Sao-Recorder-SD-8.jpg		Nhạc cụ khác > Sáo tiêu - RECORDER	Nhạc cụ khác - Sáo tiêu - RECORDER	0	Sáo tiêu - RECORDER	Không Ưu Tiên
1541	Pickup đàn Guitar KQ-3	Pickup đàn Guitar KQ-3, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien/pickup-dan-guitar-kq-3.html	mới	180000 VND	180000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Pickup-dan-Guitar-KQ-3.jpg		Phụ kiện > Phụ kiện Guitar > EQ Guitar - Pickup	Phụ kiện - Phụ kiện Guitar - EQ Guitar - Pickup	0	0	Không Ưu Tiên
1540	Pickup đàn Guitar KQ-1A	Pickup đàn Guitar KQ-1A, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien/pickup-dan-guitar-kq-1a.html	mới	150000 VND	150000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Pickup-dan-Guitar-KQ-1A.jpg		Phụ kiện > Phụ kiện Guitar > EQ Guitar - Pickup	Phụ kiện - Phụ kiện Guitar - EQ Guitar - Pickup	0	0	Không Ưu Tiên
1539	Giá treo Guitar Aroma AH-81 (Ngắn)	Giá treo Guitar Aroma AH-81 (Ngắn), Nhạc cụ Tiến Đạt	http://localhost:50857/gia-do-stands/gia-treo-dan-guitar-aroma-ah-81.html	mới	180000 VND	130000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/gia-treo-dan-guitar-aroma-ah-81_5183.jpg	Aroma	Phụ kiện > Phụ kiện Guitar > Giá đỡ - Stands	Phụ kiện - Phụ kiện Guitar - Giá đỡ - Stands	0	Giá đỡ - Stands	Không Ưu Tiên
1537	Đàn Ukulele VALOTE VA-24M01	Đàn Ukulele VALOTE VA-24M01, Nhạc cụ Tiến Đạt	http://localhost:50857/ukulele-valote-1/dan-ukulele-valote-va-24m01.html	mới	1050000 VND	1050000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Dan-Ukulele-VALOTE-VA-24M01.jpg	Valote	Đàn UKulele > Ukulele Concert	Đàn UKulele - Ukulele Concert	0	Ukulele VALOTE	Không Ưu Tiên
1533	Dùi trống Promark American Hickory 5A	Dùi trống Promark American Hickory 5A, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-trong-dien-tu/dui-trong-dien-tu-american-hickory-5a.html	mới	120000 VND	120000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dui-trong-dien-tu-american-hickory-5a_3694.jpg		Phụ kiện > Phụ kiện Trống	Phụ kiện - Phụ kiện Trống	0	Phụ kiện Trống điện tử	Không Ưu Tiên
1532	Khóa đàn Classic Sqoe QZ-GDZ-02	Khóa đàn Classic Sqoe QZ-GDZ-02, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-khac1/khoa-dan-classic-qz-gdz-02.html	mới	180000 VND	180000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Khoa-dan-Classic-QZ-GDZ-02.jpg	Sqoe	Phụ kiện > Phụ kiện Guitar > Phụ kiện khác	Phụ kiện - Phụ kiện Guitar - Phụ kiện khác	0	Phụ kiện khác	Không Ưu Tiên
1531	Ipad Holder	Ipad Holder, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien/ipad-holder.html	mới	200000 VND	200000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Ipad-Holder.jpg		Phụ kiện > Phụ kiện Trống	Phụ kiện - Phụ kiện Trống	0	0	Không Ưu Tiên
1530	Bộ phụ kiện trống Roland DAP 3X	Bộ phụ kiện trống Roland DAP 3X, Nhạc cụ Tiến Đạt	http://localhost:50857/trong-dien-tu-roland/bo-phu-kien-trong-roland-dap-3x.html	mới	6260000 VND	5900000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Bo-phu-kien-trong-Roland-DAP-3X.jpg	Roland	Trống - Amplifier > Trống Điện Tử > Trống điện tử ROLAND	Trống - Amplifier - Trống Điện Tử - Trống điện tử ROLAND	0	Trống điện tử ROLAND,Phụ kiện trống	Không Ưu Tiên
1529	Chân trống Roland PDS-10	Chân trống Roland PDS-10, Nhạc cụ Tiến Đạt	http://localhost:50857/trong-dien-tu-roland/chan-trong-roland-pds-10.html	mới	2830000 VND	2830000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Chan-trong-Roland-PDS-10.jpg	Roland	Trống - Amplifier > Trống Điện Tử > Trống điện tử ROLAND	Trống - Amplifier - Trống Điện Tử - Trống điện tử ROLAND	0	Trống điện tử ROLAND,Phụ kiện trống	Không Ưu Tiên
1527	Ampli guitar điện và thùng BOSS KATANA 100-212	Ampli guitar điện và thùng BOSS KATANA 100-212, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-roland/ampli-guitar-dien-va-thung-boss-katana-100-212.html	mới	16950000 VND	16102500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Ampli-guitar-dien-va-thung-BOSS-KATANA-100-212.jpg	Boss	Trống - Amplifier > AMPLIFIER > Amplifier Roland	Trống - Amplifier - AMPLIFIER - Amplifier Roland	0	Amplifier Roland	Không Ưu Tiên
1526	Amplifier Guitar V-Drum Roland PM-100	Amplifier Guitar V-Drum Roland PM-100, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-roland/amplifier-guitar-v-drum-roland-pm-100.html	mới	10570000 VND	10041500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Amplifier-Guitar-V-Drum-Roland-PM-100.jpg	Roland	Trống - Amplifier > AMPLIFIER > Amplifier Roland	Trống - Amplifier - AMPLIFIER - Amplifier Roland	0	Amplifier Roland	Ưu Tiên Số 1
1525	Amplifier Guitar Roland KC-110	Amplifier Guitar Roland KC-110, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-roland/amplifier-guitar-roland-kc-110.html	mới	10260000 VND	9747000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Amplifier-Guitar-Roland-KC-110.jpg	Roland	Trống - Amplifier > AMPLIFIER > Amplifier Roland	Trống - Amplifier - AMPLIFIER - Amplifier Roland	0	Amplifier Roland	Không Ưu Tiên
1524	Amplifier Gutiar Roland AC33	Amplifier Gutiar Roland AC33, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-roland/amplifier-gutiar-roland-ac33.html	mới	13360000 VND	13005500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Amplifier-Gutiar-Roland-AC33.jpg	Roland	Trống - Amplifier > AMPLIFIER > Amplifier Roland	Trống - Amplifier - AMPLIFIER - Amplifier Roland	0	Amplifier Roland	Không Ưu Tiên
1523	Ampli Guitar Roland KC-80	Ampli Guitar Roland KC-80, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-roland/ampli-guitar-roland-kc-80.html	mới	10850000 VND	10307500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Ampli-Guitar-Roland-KC-80.jpg	Roland	Trống - Amplifier > AMPLIFIER > Amplifier Roland	Trống - Amplifier - AMPLIFIER - Amplifier Roland	0	Amplifier Roland	Không Ưu Tiên
1522	Ampli Guitar Roland KC-200	Ampli Guitar Roland KC-200, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-roland/ampli-guitar-roland-kc-200.html	mới	13130000 VND	12473500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Ampli-Roland-KC-200.jpg	Roland	Trống - Amplifier > AMPLIFIER > Amplifier Roland	Trống - Amplifier - AMPLIFIER - Amplifier Roland	0	Amplifier Roland	Không Ưu Tiên
1519	Amplifier FENDER rumble 25 V3 220V EUR	Amplifier FENDER rumble 25 V3 220V EUR, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-fender/amplifier-fender-rumble-25-v3-220v-eur.html	mới	3780000 VND	3780000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Amplifier-FENDER-rumble-25-V3-220V-EUR.jpg	Fender	Trống - Amplifier > AMPLIFIER > Amplifier Fender	Trống - Amplifier - AMPLIFIER - Amplifier Fender	0	Amplifier Fender	Không Ưu Tiên
1518	Ampli Guitar Roland CUBE-10GX	Ampli Guitar Roland CUBE-10GX, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-roland/ampli-guitar-roland-cube-10gx.html	mới	4610000 VND	4379500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Ampli-Guitar-Roland-CUBE-10GX.jpg	Roland	Trống - Amplifier > AMPLIFIER > Amplifier Roland	Trống - Amplifier - AMPLIFIER - Amplifier Roland	0	Amplifier Roland	Không Ưu Tiên
1510	Roland KT-10 Kick Trigger Pedal	Roland KT-10 Kick Trigger Pedal, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-trong/roland-kt-10-kick-trigger-pedal.html	mới	6170000 VND	5676400 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/roland-kt-10-kick-trigger-pedal_3378.jpg	Roland	Phụ kiện > Phụ kiện Trống	Phụ kiện - Phụ kiện Trống	0	Phụ kiện Trống,Phụ kiện trống cơ	Không Ưu Tiên
1509	Roland KD-120	Roland KD-120, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien/roland-kd-120.html	mới	15090000 VND	15090000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Roland-KD-120.jpg	Roland	Phụ kiện > Phụ kiện Trống	Phụ kiện - Phụ kiện Trống	0	0	Không Ưu Tiên
1508	Phụ kiện trống Roland DAP-3	Phụ kiện trống Roland DAP-3, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien/phu-kien-trong-roland-dap-3.html	mới	5710000 VND	5710000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/Phu-kien-trong-Roland-DAP-3.jpg	Roland	Phụ kiện > Phụ kiện Trống	Phụ kiện - Phụ kiện Trống	0	0	Không Ưu Tiên
